Stock,Entry Time,Exit Time,Entry Price,Exit Price,Gain %
NYKAA,2025-11-17 11:54:00,2025-11-17 12:14:00,265.42,265.91,0.18461306608394584
CYIENT,2025-11-10 12:54:00,2025-11-10 13:05:00,1145.4,1147.5,0.1833420639077972
PETRONET,2025-11-14 15:05:00,2025-11-14 15:20:00,273.1,273.6,0.1830831197363603
CDSL,2025-11-12 11:20:00,2025-11-12 11:30:00,1641.0,1644.0,0.18281535648994515
LICI,2025-11-12 09:18:00,2025-11-12 09:26:00,905.05,906.7,0.18231036959285024
PETRONET,2025-11-19 12:57:00,2025-11-19 13:08:00,274.6,275.1,0.18208302986161687
POWERGRID,2025-11-18 12:09:00,2025-11-18 12:34:00,274.8,275.3,0.1819505094614265
MAXHEALTH,2025-11-19 11:45:00,2025-11-19 11:58:00,1160.2,1162.3,0.1810032752973547
HDFCAMC,2025-11-13 11:00:00,2025-11-13 11:10:00,5555.0,5565.0,0.18001800180018002
HDFCBANK,2025-11-21 12:12:00,2025-11-21 12:28:00,1001.05,1002.85,0.1798111982418529
HCLTECH,2025-11-11 13:19:00,2025-11-11 13:40:00,1557.7,1560.5,0.17975219875457113
ICICIPRULI,2025-11-24 13:16:00,2025-11-24 13:27:00,612.2,613.3,0.17967984318848562
LTIM,2025-11-12 11:21:00,2025-11-12 11:41:00,5855.0,5865.5,0.17933390264731
NCC,2025-11-17 12:19:00,2025-11-17 12:34:00,184.37,184.7,0.17898790475673051
PHOENIXLTD,2025-11-18 14:37:00,2025-11-18 14:49:00,1733.2,1736.3,0.17885991230094098
PERSISTENT,2025-11-13 10:57:00,2025-11-13 11:09:00,6164.0,6175.0,0.17845554834523036
SONACOMS,2025-11-03 12:37:00,2025-11-03 12:48:00,478.95,479.8,0.1774715523541127
NYKAA,2025-11-17 13:13:00,2025-11-17 13:25:00,268.2,268.67,0.17524235645042033
PERSISTENT,2025-11-11 14:57:00,2025-11-11 15:09:00,6017.5,6028.0,0.1744910677191525
LODHA,2025-11-11 11:47:00,2025-11-11 11:58:00,1206.7,1208.8,0.17402834175850743
ICICIPRULI,2025-11-04 10:41:00,2025-11-04 11:06:00,603.95,605.0,0.1738554516102251
NHPC,2025-11-20 09:15:00,2025-11-20 09:29:00,80.64,80.78,0.17361111111111183
M&M,2025-11-14 15:01:00,2025-11-14 15:11:00,3690.2,3696.6,0.17343233429082683
MOTHERSON,2025-11-11 14:30:00,2025-11-11 14:42:00,105.11,105.29,0.1712491675387754
HCLTECH,2025-11-12 09:15:00,2025-11-12 09:28:00,1579.9,1582.6,0.1708968922083561
PERSISTENT,2025-11-03 12:37:00,2025-11-03 12:56:00,5909.5,5919.5,0.16921905406548776
GRASIM,2025-11-17 13:35:00,2025-11-17 13:52:00,2787.7,2792.4,0.16859776876996352
NMDC,2025-11-13 10:16:00,2025-11-13 10:37:00,78.09,78.22,0.1664745806121084
MARUTI,2025-11-11 13:33:00,2025-11-11 13:56:00,15636.0,15662.0,0.16628293681248402
RELIANCE,2025-11-12 10:30:00,2025-11-12 10:43:00,1507.6,1510.1,0.16582647917219423
IGL,2025-11-07 11:22:00,2025-11-07 11:37:00,211.07,211.42,0.16582176529113296
HDFCAMC,2025-11-11 13:17:00,2025-11-11 13:40:00,5476.0,5485.0,0.1643535427319211
MARICO,2025-11-14 14:21:00,2025-11-14 14:30:00,732.0,733.2,0.16393442622951443
PETRONET,2025-11-17 13:31:00,2025-11-17 13:49:00,275.6,276.05,0.16328011611030066
MAXHEALTH,2025-11-13 10:36:00,2025-11-13 10:52:00,1105.5,1107.3,0.16282225237448708
ICICIPRULI,2025-11-20 10:21:00,2025-11-20 10:34:00,615.15,616.15,0.16256197675363732
CAMS,2025-11-13 11:49:00,2025-11-13 12:03:00,3943.6,3950.0,0.1622882645298735
ONGC,2025-11-19 13:44:00,2025-11-19 14:00:00,249.45,249.85,0.16035277610743864
JSWENERGY,2025-11-13 12:45:00,2025-11-13 13:09:00,530.15,531.0,0.16033198151466996
MARUTI,2025-11-12 12:32:00,2025-11-12 12:51:00,15650.0,15675.0,0.1597444089456869
LTIM,2025-11-11 12:32:00,2025-11-11 12:48:00,5635.5,5644.5,0.15970188980569602
DMART,2025-11-19 12:07:00,2025-11-19 12:22:00,4016.5,4022.9,0.1593427113158245
HAVELLS,2025-11-07 11:18:00,2025-11-07 11:42:00,1445.2,1447.5,0.15914752283420663
LTIM,2025-11-06 12:52:00,2025-11-06 13:16:00,5660.0,5669.0,0.1590106007067138
ICICIPRULI,2025-11-12 10:10:00,2025-11-12 10:26:00,631.5,632.5,0.1583531274742676
MPHASIS,2025-11-19 11:59:00,2025-11-19 12:24:00,2718.7,2723.0,0.1581638283002973
TATAELXSI,2025-11-04 15:10:00,2025-11-04 15:25:00,5380.0,5388.5,0.1579925650557621
ADANIGREEN,2025-11-13 10:30:00,2025-11-13 10:37:00,1077.5,1079.2,0.157772621809749
GMRAIRPORT,2025-11-06 12:54:00,2025-11-06 13:06:00,95.3,95.45,0.15739769150053062
GMRAIRPORT,2025-11-04 13:55:00,2025-11-04 14:09:00,95.35,95.5,0.15731515469324142
HFCL,2025-11-03 14:19:00,2025-11-03 14:30:00,77.4,77.52,0.15503875968991
HUDCO,2025-11-14 10:55:00,2025-11-14 11:07:00,226.1,226.45,0.1547987616099046
LTIM,2025-11-17 15:07:00,2025-11-17 15:24:00,5844.0,5853.0,0.1540041067761807
MOTHERSON,2025-11-06 12:28:00,2025-11-06 12:43:00,104.05,104.21,0.15377222489187564
MARUTI,2025-11-17 11:40:00,2025-11-17 12:03:00,15799.0,15823.0,0.15190834862966013
SAIL,2025-11-07 12:48:00,2025-11-07 12:56:00,138.64,138.85,0.15147143681477782
PAYTM,2025-11-17 10:08:00,2025-11-17 10:23:00,1321.3,1323.3,0.1513660788617271
PAYTM,2025-11-17 15:00:00,2025-11-17 15:20:00,1331.3,1333.3,0.15022909937654924
HUDCO,2025-11-14 12:00:00,2025-11-14 12:14:00,226.4,226.74,0.15017667844523117
ADANIENSOL,2025-11-10 13:22:00,2025-11-10 13:40:00,966.8,968.25,0.14997931319818428
GODREJCP,2025-11-10 11:19:00,2025-11-10 11:32:00,1135.7,1137.4,0.14968741745179584
LICHSGFIN,2025-11-11 13:46:00,2025-11-11 14:05:00,568.9,569.75,0.14941114431359162
IRFC,2025-11-20 11:29:00,2025-11-20 11:42:00,121.12,121.3,0.14861294583883142
CDSL,2025-11-07 13:40:00,2025-11-07 13:51:00,1559.2,1561.5,0.14751154438173128
LUPIN,2025-11-13 09:15:00,2025-11-13 09:25:00,2042.9,2045.9,0.14685006608252973
HUDCO,2025-11-17 12:17:00,2025-11-17 12:27:00,232.5,232.84,0.1462365591397864
PETRONET,2025-11-18 13:11:00,2025-11-18 13:30:00,273.55,273.95,0.14622555291536365
MARICO,2025-11-03 13:59:00,2025-11-03 14:16:00,720.45,721.5,0.14574224443055792
PETRONET,2025-11-18 14:56:00,2025-11-18 15:24:00,274.6,275.0,0.14566642388928522
MARICO,2025-11-18 13:05:00,2025-11-18 13:21:00,759.8,760.9,0.1447749407738909
POWERGRID,2025-11-21 14:16:00,2025-11-21 14:35:00,277.6,278.0,0.1440922190201647
PETRONET,2025-11-10 11:27:00,2025-11-10 11:48:00,279.25,279.65,0.14324082363472776
PAYTM,2025-11-06 13:03:00,2025-11-06 13:26:00,1326.5,1328.4,0.14323407463249838
HINDPETRO,2025-11-04 12:39:00,2025-11-04 12:51:00,489.2,489.9,0.14309076042518165
MOTHERSON,2025-11-04 13:01:00,2025-11-04 13:14:00,104.9,105.05,0.14299332697806622
GODREJCP,2025-11-21 13:16:00,2025-11-21 13:39:00,1127.0,1128.6,0.14196983141081715
GAIL,2025-11-13 10:01:00,2025-11-13 10:16:00,184.56,184.82,0.14087559601213204
VBL,2025-11-17 12:14:00,2025-11-17 12:33:00,462.0,462.65,0.1406926406926358
M&M,2025-11-04 11:49:00,2025-11-04 12:03:00,3560.0,3565.0,0.1404494382022472
LTIM,2025-11-11 14:54:00,2025-11-11 15:09:00,5696.0,5704.0,0.1404494382022472
GRASIM,2025-11-14 10:33:00,2025-11-14 10:56:00,2780.1,2784.0,0.1402827236430377
HAVELLS,2025-11-24 11:21:00,2025-11-24 11:39:00,1443.0,1445.0,0.1386001386001386
AXISBANK,2025-11-14 12:13:00,2025-11-14 12:31:00,1238.3,1240.0,0.13728498748284307
NTPC,2025-11-13 10:49:00,2025-11-13 11:09:00,328.25,328.7,0.13709063214013362
CGPOWER,2025-11-07 10:28:00,2025-11-07 10:48:00,730.5,731.5,0.13689253935660506
MOTHERSON,2025-11-17 13:04:00,2025-11-17 13:12:00,109.96,110.11,0.13641324117861559
HUDCO,2025-11-11 14:44:00,2025-11-11 15:01:00,228.79,229.1,0.13549543249267987
M&M,2025-11-21 12:12:00,2025-11-21 12:21:00,3764.9,3770.0,0.13546176525272674
NHPC,2025-11-11 14:15:00,2025-11-11 14:28:00,81.84,81.95,0.13440860215053693
NHPC,2025-11-11 15:27:00,2025-11-11 15:28:00,82.08,82.19,0.13401559454190964
KEI,2025-11-07 13:35:00,2025-11-07 13:51:00,3955.7,3961.0,0.1339838713754881
PIDILITIND,2025-11-18 13:28:00,2025-11-18 13:46:00,1493.2,1495.2,0.13394053040450038
TATAELXSI,2025-11-11 13:08:00,2025-11-11 13:19:00,5258.0,5265.0,0.13313046785850133
IGL,2025-11-13 14:18:00,2025-11-13 14:31:00,214.41,214.69,0.13059092393078736
UNIONBANK,2025-11-12 11:51:00,2025-11-12 12:00:00,153.55,153.75,0.1302507326603638
GODREJPROP,2025-11-10 10:27:00,2025-11-10 10:36:00,2156.4,2159.2,0.1298460396957766
HUDCO,2025-11-10 11:00:00,2025-11-10 11:13:00,232.57,232.87,0.12899342133551678
KPITTECH,2025-11-13 10:34:00,2025-11-13 10:46:00,1240.7,1242.3,0.1289594583702675
FORTIS,2025-11-07 14:21:00,2025-11-07 14:34:00,1014.6,1015.9,0.12812931204415084
TIINDIA,2025-11-10 12:56:00,2025-11-10 13:04:00,3003.3,3007.1,0.12652748643158282
PRESTIGE,2025-11-10 10:20:00,2025-11-10 10:34:00,1743.9,1746.1,0.12615402259302813
LUPIN,2025-11-03 11:53:00,2025-11-03 12:04:00,1984.9,1987.4,0.12595092951785983
GLENMARK,2025-11-14 12:23:00,2025-11-14 12:35:00,1916.6,1919.0,0.12522174684337323
SONACOMS,2025-11-07 10:25:00,2025-11-07 10:40:00,481.7,482.3,0.12455885405854739
RECLTD,2025-11-20 10:34:00,2025-11-20 10:50:00,362.35,362.8,0.12418931971850107
MUTHOOTFIN,2025-11-11 11:49:00,2025-11-11 12:07:00,3333.5,3337.6,0.1229938503074819
ICICIPRULI,2025-11-07 14:32:00,2025-11-07 14:53:00,614.4,615.15,0.1220703125
NHPC,2025-11-13 13:43:00,2025-11-13 13:52:00,81.98,82.08,0.12198097096852198
LT,2025-11-11 13:10:00,2025-11-11 13:29:00,3936.1,3940.9,0.12194812123676183
KPITTECH,2025-11-14 11:00:00,2025-11-14 11:17:00,1239.5,1241.0,0.12101653892698667
ANGELONE,2025-11-14 10:52:00,2025-11-14 11:01:00,2741.8,2745.1,0.12035888832153062
KEI,2025-11-12 12:46:00,2025-11-12 13:30:00,4079.6,4084.5,0.12010981468771671
CGPOWER,2025-11-04 14:32:00,2025-11-04 14:46:00,749.75,750.65,0.12004001333777622
NYKAA,2025-11-18 12:09:00,2025-11-18 12:23:00,269.51,269.83,0.11873399873844875
NMDC,2025-11-14 15:10:00,2025-11-14 15:25:00,76.61,76.7,0.1174781360135797
HFCL,2025-11-03 15:24:00,2025-11-03 15:25:00,77.65,77.74,0.11590470057950958
MPHASIS,2025-11-21 12:23:00,2025-11-21 12:32:00,2769.4,2772.6,0.11554849425867762
BANKINDIA,2025-11-17 15:23:00,2025-11-17 15:25:00,147.58,147.75,0.11519176040112988
TCS,2025-11-10 11:00:00,2025-11-10 11:14:00,3040.8,3044.3,0.11510128913443829
SBIN,2025-11-12 12:32:00,2025-11-12 12:49:00,959.5,960.6,0.11464304325169597
PIDILITIND,2025-11-20 12:23:00,2025-11-20 12:36:00,1492.0,1493.7,0.11394101876675909
NYKAA,2025-11-17 11:35:00,2025-11-17 11:48:00,264.22,264.52,0.11354174551508384
MAXHEALTH,2025-11-03 15:26:00,2025-11-03 15:27:00,1148.7,1150.0,0.11317141116043827
JIOFIN,2025-11-14 10:27:00,2025-11-14 10:40:00,314.1,314.45,0.11142948105697735
OBEROIRLTY,2025-11-07 14:24:00,2025-11-07 14:34:00,1796.0,1798.0,0.11135857461024498
ITC,2025-11-21 10:53:00,2025-11-21 11:07:00,406.3,406.75,0.11075559931085124
NESTLEIND,2025-11-04 12:37:00,2025-11-04 13:00:00,1265.1,1266.5,0.1106631886807439
BANKINDIA,2025-11-10 13:47:00,2025-11-10 13:59:00,145.79,145.95,0.10974689622058893
NCC,2025-11-18 14:18:00,2025-11-18 14:30:00,183.05,183.25,0.10925976509149884
NAUKRI,2025-11-12 14:53:00,2025-11-12 15:04:00,1374.8,1376.3,0.10910677916787896
RECLTD,2025-11-07 13:32:00,2025-11-07 13:50:00,367.05,367.45,0.10897697861326175
BSE,2025-11-18 09:25:00,2025-11-18 09:45:00,2847.9,2851.0,0.10885213666209871
POWERGRID,2025-11-18 14:02:00,2025-11-18 14:17:00,275.85,276.15,0.10875475802064691
PRESTIGE,2025-11-13 14:37:00,2025-11-13 14:54:00,1752.6,1754.5,0.10841036174826493
HUDCO,2025-11-07 15:18:00,2025-11-07 15:25:00,230.9,231.15,0.10827197921178
ICICIPRULI,2025-11-07 11:33:00,2025-11-07 11:48:00,602.7,603.35,0.10784801725567897
TCS,2025-11-21 09:15:00,2025-11-21 09:30:00,3157.7,3161.1,0.10767330652057165
ANGELONE,2025-11-07 14:36:00,2025-11-07 14:50:00,2612.3,2615.1,0.1071852390613531
HAL,2025-11-10 11:06:00,2025-11-10 11:21:00,4767.9,4773.0,0.10696533064872091
HINDZINC,2025-11-06 12:51:00,2025-11-06 13:00:00,468.15,468.65,0.10680337498664959
SAIL,2025-11-19 12:15:00,2025-11-19 12:37:00,140.45,140.6,0.10679957280171286
HDFCBANK,2025-11-06 11:39:00,2025-11-06 11:54:00,983.8,984.85,0.1067290099613812
PNB,2025-11-07 14:24:00,2025-11-07 14:36:00,122.38,122.51,0.10622650759928884
NMDC,2025-11-10 14:04:00,2025-11-10 14:31:00,75.35,75.43,0.10617120106172862
INDUSINDBK,2025-11-18 11:50:00,2025-11-18 12:06:00,852.35,853.25,0.10559042646799757
INDIANB,2025-11-11 12:30:00,2025-11-11 12:53:00,870.85,871.75,0.10334730435780871
POLICYBZR,2025-11-20 11:57:00,2025-11-20 12:13:00,1847.0,1848.9,0.10286951813752523
PIDILITIND,2025-11-17 10:30:00,2025-11-17 10:45:00,1472.2,1473.7,0.10188833038989267
HEROMOTOCO,2025-11-11 12:00:00,2025-11-11 12:18:00,5402.5,5408.0,0.1018047200370199
INFY,2025-11-03 15:07:00,2025-11-03 15:25:00,1485.1,1486.6,0.10100329944111508
HCLTECH,2025-11-12 10:52:00,2025-11-12 11:05:00,1588.9,1590.5,0.10069859651330537
CAMS,2025-11-07 12:22:00,2025-11-07 12:36:00,3717.0,3720.7,0.09954264191551838
LICI,2025-11-14 12:26:00,2025-11-14 12:45:00,904.35,905.25,0.09951899154088321
IRFC,2025-11-14 12:24:00,2025-11-14 12:33:00,121.44,121.56,0.0988142292490156
HINDALCO,2025-11-13 12:50:00,2025-11-13 13:09:00,811.7,812.5,0.09855858075643151
NAUKRI,2025-11-17 11:47:00,2025-11-17 12:02:00,1324.9,1326.2,0.09812061287644007
CYIENT,2025-11-18 11:45:00,2025-11-18 12:02:00,1127.4,1128.5,0.09756962923540083
SBIN,2025-11-19 12:10:00,2025-11-19 12:17:00,974.9,975.85,0.09744589188635198
JSWENERGY,2025-11-20 10:19:00,2025-11-20 10:38:00,516.1,516.6,0.0968804495252858
KPITTECH,2025-11-12 14:39:00,2025-11-12 14:56:00,1240.7,1241.9,0.09671959377770979
LICHSGFIN,2025-11-07 12:21:00,2025-11-07 12:35:00,570.9,571.45,0.0963391136801661
CAMS,2025-11-18 13:05:00,2025-11-18 13:24:00,3945.2,3949.0,0.09631957822164104
LICHSGFIN,2025-11-10 14:17:00,2025-11-10 14:32:00,572.25,572.8,0.09611183923109734
PNB,2025-11-19 15:13:00,2025-11-19 15:25:00,125.1,125.22,0.09592326139089093
TCS,2025-11-12 14:47:00,2025-11-12 15:03:00,3130.0,3133.0,0.09584664536741214
NESTLEIND,2025-11-11 13:38:00,2025-11-11 13:55:00,1265.1,1266.3,0.09485416172634935
MOTHERSON,2025-11-11 15:18:00,2025-11-11 15:25:00,105.7,105.8,0.09460737937558591
BSE,2025-11-19 10:15:00,2025-11-19 10:28:00,2857.3,2860.0,0.09449480278584041
MUTHOOTFIN,2025-11-20 12:37:00,2025-11-20 12:48:00,3714.1,3717.6,0.09423548100481947
CDSL,2025-11-11 11:52:00,2025-11-11 12:06:00,1592.1,1593.6,0.0942151874882231
RELIANCE,2025-11-06 09:15:00,2025-11-06 09:28:00,1489.7,1491.1,0.09397865342014254
HAVELLS,2025-11-04 12:18:00,2025-11-04 12:26:00,1490.6,1492.0,0.09392191064001684
HINDPETRO,2025-11-20 13:25:00,2025-11-20 13:38:00,479.3,479.75,0.0938869184226974
SBIN,2025-11-06 11:52:00,2025-11-06 12:09:00,960.0,960.9,0.09374999999999763
PERSISTENT,2025-11-10 15:25:00,2025-11-10 15:26:00,5872.0,5877.5,0.09366485013623978
HFCL,2025-11-07 12:52:00,2025-11-07 13:07:00,74.8,74.87,0.09358288770054464
DELHIVERY,2025-11-10 11:19:00,2025-11-10 11:30:00,428.8,429.2,0.09328358208954693
HDFCAMC,2025-11-07 10:07:00,2025-11-07 10:18:00,5381.0,5386.0,0.0929195316855603
NTPC,2025-11-20 13:14:00,2025-11-20 13:33:00,327.85,328.15,0.09150526155252539
HDFCBANK,2025-11-13 11:05:00,2025-11-13 11:20:00,987.75,988.65,0.09111617312072662
LODHA,2025-11-07 13:33:00,2025-11-07 13:51:00,1226.7,1227.8,0.08967147631857088
MUTHOOTFIN,2025-11-10 09:42:00,2025-11-10 09:52:00,3254.9,3257.8,0.08909643921472521
LTIM,2025-11-06 10:48:00,2025-11-06 10:59:00,5625.0,5630.0,0.08888888888888889
BANKINDIA,2025-11-19 12:10:00,2025-11-19 12:18:00,147.34,147.47,0.0882313017510489
KALYANKJIL,2025-11-03 12:56:00,2025-11-03 13:05:00,511.2,511.65,0.08802816901408228
PERSISTENT,2025-11-19 10:06:00,2025-11-19 10:20:00,6274.5,6280.0,0.08765638696310463
ICICIBANK,2025-11-14 15:04:00,2025-11-14 15:16:00,1372.0,1373.2,0.08746355685131527
GAIL,2025-11-18 12:11:00,2025-11-18 12:28:00,184.23,184.39,0.08684796178689497
TATAELXSI,2025-11-07 13:42:00,2025-11-07 13:57:00,5185.5,5190.0,0.08678044547295344
KPITTECH,2025-11-03 14:22:00,2025-11-03 14:31:00,1160.5,1161.5,0.08616975441619991
ITC,2025-11-11 13:39:00,2025-11-11 13:51:00,406.5,406.85,0.08610086100861568
TIINDIA,2025-11-24 15:00:00,2025-11-24 15:15:00,2906.7,2909.2,0.08600818797949565
KEI,2025-11-03 15:24:00,2025-11-03 15:25:00,3994.9,3998.3,0.0851085133545293
HINDZINC,2025-11-04 15:02:00,2025-11-04 15:18:00,473.1,473.5,0.08454872120058704
NHPC,2025-11-06 15:10:00,2025-11-06 15:19:00,82.93,83.0,0.08440853732062363
JIOFIN,2025-11-07 13:27:00,2025-11-07 13:47:00,299.45,299.7,0.08348639171814994
PIDILITIND,2025-11-06 15:26:00,2025-11-06 15:27:00,1449.8,1451.0,0.08277003724651989
PIDILITIND,2025-11-04 15:02:00,2025-11-04 15:21:00,1455.0,1456.2,0.08247422680412683
DELHIVERY,2025-11-12 11:46:00,2025-11-12 11:57:00,426.75,427.1,0.0820152314001225
CGPOWER,2025-11-12 14:52:00,2025-11-12 14:57:00,735.2,735.8,0.08161044613709317
NMDC,2025-11-21 12:25:00,2025-11-21 12:32:00,73.74,73.8,0.08136696501220814
PNB,2025-11-04 12:55:00,2025-11-04 13:14:00,122.94,123.04,0.08134049129657436
LTIM,2025-11-07 13:27:00,2025-11-07 13:43:00,5570.0,5574.5,0.0807899461400359
SONACOMS,2025-11-19 10:41:00,2025-11-19 10:52:00,504.3,504.7,0.0793178663493907
SBIN,2025-11-04 10:57:00,2025-11-04 11:04:00,947.3,948.05,0.07917238467222633
PERSISTENT,2025-11-24 11:14:00,2025-11-24 11:34:00,6385.0,6390.0,0.07830853563038372
NATIONALUM,2025-11-06 12:55:00,2025-11-06 13:07:00,229.94,230.12,0.07828129077150857
MUTHOOTFIN,2025-11-10 14:54:00,2025-11-10 15:07:00,3324.4,3327.0,0.07820960173264074
NYKAA,2025-11-19 12:35:00,2025-11-19 12:52:00,269.0,269.21,0.07806691449813366
DMART,2025-11-03 15:20:00,2025-11-03 15:25:00,4158.2,4161.4,0.07695637535471643
GMRAIRPORT,2025-11-21 09:58:00,2025-11-21 10:11:00,104.67,104.75,0.07643068692079706
TCS,2025-11-19 14:41:00,2025-11-19 14:54:00,3147.7,3150.1,0.07624614798106844
SUPREMEIND,2025-11-07 12:51:00,2025-11-07 13:07:00,3809.8,3812.7,0.07611948133759347
HINDALCO,2025-11-03 13:06:00,2025-11-03 13:21:00,854.4,855.05,0.07607677902621457
MOTHERSON,2025-11-03 15:18:00,2025-11-03 15:25:00,105.66,105.74,0.07571455612341312
HCLTECH,2025-11-13 11:04:00,2025-11-13 11:19:00,1599.8,1601.0,0.07500937617202434
CAMS,2025-11-20 09:51:00,2025-11-20 10:04:00,4002.0,4005.0,0.07496251874062969
CGPOWER,2025-11-03 10:44:00,2025-11-03 10:54:00,735.35,735.9,0.07479431563200578
IRFC,2025-11-19 14:47:00,2025-11-19 15:11:00,120.57,120.66,0.0746454341876117
HEROMOTOCO,2025-11-06 09:15:00,2025-11-06 09:23:00,5362.0,5366.0,0.07459903021260723
RELIANCE,2025-11-10 11:24:00,2025-11-10 11:35:00,1495.9,1497.0,0.07353432716090039
PNB,2025-11-21 13:49:00,2025-11-21 14:03:00,123.13,123.22,0.07309347843742663
POWERGRID,2025-11-20 10:02:00,2025-11-20 10:11:00,277.8,278.0,0.07199424046075904
HDFCLIFE,2025-11-13 10:01:00,2025-11-13 10:28:00,781.9,782.45,0.07034147589206653
MAXHEALTH,2025-11-19 10:58:00,2025-11-19 11:07:00,1150.6,1151.4,0.06952894142188266
LT,2025-11-07 13:26:00,2025-11-07 13:49:00,3884.8,3887.5,0.0695016474464533
SONACOMS,2025-11-19 14:16:00,2025-11-19 14:29:00,504.5,504.85,0.06937561942517795
KEI,2025-11-07 12:40:00,2025-11-07 13:04:00,3923.0,3925.7,0.06882487891918986
SAIL,2025-11-10 12:54:00,2025-11-10 13:09:00,145.3,145.4,0.06882312456985155
GODREJCP,2025-11-03 12:52:00,2025-11-03 13:05:00,1169.2,1170.0,0.06842285323297592
OIL,2025-11-17 10:03:00,2025-11-17 10:12:00,442.3,442.6,0.06782726656116016
HFCL,2025-11-19 14:15:00,2025-11-19 14:25:00,73.85,73.9,0.06770480704131533
GMRAIRPORT,2025-11-18 14:15:00,2025-11-18 14:22:00,103.7,103.77,0.06750241080037914
LTIM,2025-11-19 11:30:00,2025-11-19 11:46:00,5945.0,5949.0,0.0672834314550042
NATIONALUM,2025-11-03 12:23:00,2025-11-03 12:34:00,239.15,239.31,0.06690361697679138
TCS,2025-11-24 13:16:00,2025-11-24 13:25:00,3170.7,3172.8,0.06623143154509616
TATAELXSI,2025-11-11 13:52:00,2025-11-11 13:59:00,5286.0,5289.5,0.0662126371547484
MARICO,2025-11-17 12:05:00,2025-11-17 12:21:00,759.9,760.4,0.06579813133307014
ADANIGREEN,2025-11-19 12:20:00,2025-11-19 12:34:00,1064.9,1065.6,0.06573387172502751
MPHASIS,2025-11-07 13:32:00,2025-11-07 13:45:00,2750.5,2752.3,0.06544264679149907
LICI,2025-11-19 10:13:00,2025-11-19 10:24:00,919.4,920.0,0.06525995214270425
HINDUNILVR,2025-11-20 10:45:00,2025-11-20 10:55:00,2454.7,2456.3,0.06518108119119909
SUPREMEIND,2025-11-20 14:05:00,2025-11-20 14:24:00,3580.1,3582.4,0.06424401553029753
HUDCO,2025-11-10 13:34:00,2025-11-10 13:44:00,235.4,235.55,0.0637213254035708
HEROMOTOCO,2025-11-12 12:35:00,2025-11-12 12:57:00,5507.5,5511.0,0.06354970494779846
NESTLEIND,2025-11-19 11:44:00,2025-11-19 11:56:00,1267.6,1268.4,0.06311139160619927
HAVELLS,2025-11-07 11:49:00,2025-11-07 12:05:00,1452.2,1453.1,0.06197493458200409
NTPC,2025-11-14 10:54:00,2025-11-14 11:11:00,328.5,328.7,0.06088280060882454
INFY,2025-11-03 10:59:00,2025-11-03 11:06:00,1480.1,1481.0,0.060806702249854135
HAVELLS,2025-11-04 14:24:00,2025-11-04 14:44:00,1488.4,1489.3,0.06046761623218648
GLENMARK,2025-11-18 14:12:00,2025-11-18 14:20:00,1843.1,1844.2,0.05968205740329534
RELIANCE,2025-11-12 12:46:00,2025-11-12 12:54:00,1521.1,1522.0,0.05916770758004675
TIINDIA,2025-11-14 15:04:00,2025-11-14 15:13:00,3065.2,3067.0,0.05872373743965099
NESTLEIND,2025-11-18 11:40:00,2025-11-18 11:50:00,1260.5,1261.2,0.05553351844506509
LICI,2025-11-03 11:56:00,2025-11-03 12:04:00,902.9,903.4,0.05537711817477019
ADANIGREEN,2025-11-17 12:34:00,2025-11-17 12:45:00,1086.3,1086.9,0.055233360950026365
BANKINDIA,2025-11-19 10:13:00,2025-11-19 10:23:00,146.91,146.99,0.05445510856988123
MPHASIS,2025-11-06 12:00:00,2025-11-06 12:10:00,2761.4,2762.9,0.05432027232563192
HDFCLIFE,2025-11-03 15:27:00,2025-11-03 15:28:00,737.2,737.6,0.05425935973955198
PETRONET,2025-11-13 11:41:00,2025-11-13 11:50:00,280.05,280.2,0.05356186395285744
FORTIS,2025-11-20 09:54:00,2025-11-20 10:02:00,937.5,938.0,0.05333333333333334
NAUKRI,2025-11-07 13:03:00,2025-11-07 13:18:00,1333.1,1333.8,0.052509189108097334
ICICIBANK,2025-11-07 11:13:00,2025-11-07 11:25:00,1334.8,1335.5,0.052442313455202685
SUPREMEIND,2025-11-11 11:45:00,2025-11-11 11:59:00,3840.6,3842.6,0.052075196583867105
SONACOMS,2025-11-07 14:23:00,2025-11-07 14:45:00,490.5,490.75,0.05096839959225281
MARUTI,2025-11-20 13:26:00,2025-11-20 13:34:00,15715.0,15723.0,0.05090677696468342
LAURUSLABS,2025-11-06 14:33:00,2025-11-06 14:41:00,982.35,982.85,0.050898355983101745
KALYANKJIL,2025-11-19 11:47:00,2025-11-19 11:54:00,491.4,491.65,0.050875050875050884
LT,2025-11-14 15:02:00,2025-11-14 15:15:00,4003.5,4005.5,0.049956288247783184
NHPC,2025-11-07 12:50:00,2025-11-07 13:06:00,80.94,80.98,0.049419322955283236
M&M,2025-11-06 11:52:00,2025-11-06 12:11:00,3643.2,3645.0,0.049407114624510924
PNB,2025-11-14 15:09:00,2025-11-14 15:20:00,122.11,122.17,0.049136024895587806
MOTHERSON,2025-11-03 13:59:00,2025-11-03 14:06:00,104.8,104.85,0.04770992366411943
HDFCLIFE,2025-11-03 11:58:00,2025-11-03 12:08:00,734.15,734.5,0.04767418102567905
JSWENERGY,2025-11-10 13:12:00,2025-11-10 13:27:00,525.6,525.85,0.04756468797564688
PIDILITIND,2025-11-11 15:25:00,2025-11-11 15:26:00,1476.0,1476.7,0.04742547425474563
